namespace,minikube_k8s_io_name,id,pod,beta_kubernetes_io_os,minikube_k8s_io_version,minikube_k8s_io_updated_at,kubernetes_io_arch,minikube_k8s_io_primary,__name__,instance,cpu,beta_kubernetes_io_arch,kubernetes_io_hostname,job,kubernetes_io_os,minikube_k8s_io_commit,timestamp,pod_cpu_usage,pod_memory_usage
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:25:42,0.0252250093122109,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:25:57,0.0252250093122109,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:26:12,0.0252250093122109,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:26:27,0.0219598315547356,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:26:42,0.0250058212738121,89817088
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:26:57,0.0250058212738121,89817088
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:27:12,0.0250058212738121,89817088
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:27:27,0.0214859323032944,89817088
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:27:42,0.0238349324129759,89821184
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:27:57,0.0238349324129759,89821184
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:28:12,0.0238349324129759,89821184
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:28:27,0.0236755194312145,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:28:42,0.0232378005164175,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:28:57,0.0232378005164175,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:29:12,0.0232378005164175,90087424
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:29:27,0.0226539407001404,90357760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:29:42,0.0221676351441766,90357760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:29:57,0.0221676351441766,90357760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:30:12,0.0221676351441766,90357760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:30:27,0.0214070994426697,90095616
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:30:42,0.0214070994426697,90095616
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:30:57,0.0214070994426697,90095616
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:31:12,0.0214070994426697,90095616
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:31:27,0.0214070994426697,90095616
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:31:42,0.0209481856802228,89845760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:31:57,0.0209481856802228,89845760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:32:12,0.0209481856802228,89845760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:32:27,0.0209481856802228,89845760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:32:42,0.0204004196459489,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:32:57,0.0204004196459489,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:33:12,0.0204004196459489,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:33:27,0.0203786205436854,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:33:42,0.0196593290592893,89845760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:33:57,0.0196593290592893,89845760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:34:12,0.0196593290592893,89845760
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:34:27,0.0190750852542032,89853952
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:34:42,0.0190750852542032,89853952
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:34:57,0.0190750852542032,89853952
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:35:12,0.0190750852542032,89853952
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:35:27,0.0162919438378977,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:35:42,0.0186393084462062,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:35:57,0.0186393084462062,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:36:12,0.0186393084462062,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:36:27,0.0162511237524005,89849856
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:36:42,0.0182224259277486,89853952
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:36:57,0.0182224259277486,89853952
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:37:12,0.0182224259277486,89853952
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:37:27,0.0183158195858314,89862144
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:37:42,0.0185311685041251,89862144
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:37:57,0.0185311685041251,89862144
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:38:12,0.0185311685041251,89862144
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:38:27,0.0189483397622391,90120192
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2b4b75c2a289008e0b381891e9683040.slice,etcd-minikube,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:38:42,0.0190564197138312,90120192
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:38:42,0.0023310233759056,65716224
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:38:57,0.0023310233759056,65716224
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:39:12,0.0023310233759056,65716224
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:39:27,0.0019939613529893,65716224
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:39:42,0.0023076442107947,66584576
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:39:57,0.0023076442107947,66584576
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:40:12,0.0023076442107947,66584576
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:40:27,0.0020538977132029,66584576
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:40:42,0.0022609933115127,66854912
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:40:57,0.0022609933115127,66854912
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:41:12,0.0022609933115127,66854912
kube-system,minikube,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4e9cae9b_8268_4fb2_a877_4d77ed0fe9e6.slice,coredns-668d6bf9bc-ql6qp,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:41:27,0.0022236056880175,66437120
